,Names,Sizes,Names,Sizes,Diff,% Diff
781,obsproc_version_for_t14z_rrfs_dump_run,124,obsproc_version_for_t14z_rrfs_dump_run,124,0,0.0
782,rrfs.t01z.aircar.tm00.bufr_d,10760280,rrfs.t01z.aircar.tm00.bufr_d,10760280,0,0.0
783,obsproc_version_for_t02z_rrfs_prep_post_run,24,obsproc_version_for_t02z_rrfs_prep_post_run,24,0,0.0
784,rrfs.t00z.saphir.tm00.bufr_d.nr,0,rrfs.t00z.saphir.tm00.bufr_d.nr,0,0,
785,rrfs.t20z.aircft.tm00.bufr_d.listing,3049290,rrfs.t20z.aircft.tm00.bufr_d.listing,3049290,0,0.0
786,rrfs.t23z.rassda.tm00.bufr_d.listing,19777,rrfs.t23z.rassda.tm00.bufr_d.listing,19777,0,0.0
787,rrfs.t15z.aircft.tm00.bufr_d,2530432,rrfs.t15z.aircft.tm00.bufr_d,2530432,0,0.0
788,rrfs.t05z.atmsdb.tm00.bufr_d,3011440,rrfs.t05z.atmsdb.tm00.bufr_d,3011440,0,0.0
789,rrfs.t16z.prepbufr.acft_profiles.tm00,2196736,rrfs.t16z.prepbufr.acft_profiles.tm00,2196736,0,0.0
790,rrfs.t21z.acqc_stk.tm00,3251934,rrfs.t21z.acqc_stk.tm00,3251934,0,0.0
791,rrfs.t02z.aircar_status_flag.tm00.bufr_d,62,rrfs.t02z.aircar_status_flag.tm00.bufr_d,62,0,0.0
792,rrfs.t09z.aircar.tm00.bufr_d.nr,22760,rrfs.t09z.aircar.tm00.bufr_d.nr,22760,0,0.0
793,rrfs.t04z.cqcvad.birdqc.tm00,20917,rrfs.t04z.cqcvad.birdqc.tm00,20917,0,0.0
794,rrfs.t12z.acqc_grc.tm00,29309,rrfs.t12z.acqc_grc.tm00,29309,0,0.0
795,rrfs.t00z.acqc_merged_sorted.tm00,10777262,rrfs.t00z.acqc_merged_sorted.tm00,10777262,0,0.0
796,rrfs.t01z.wndtwr.tm00.bufr_d,0,rrfs.t01z.wndtwr.tm00.bufr_d,0,0,
797,rrfs.t08z.aircft.tm00.bufr_d,3143352,rrfs.t08z.aircft.tm00.bufr_d,3143352,0,0.0
798,rrfs.t07z.proflr.tm00.bufr_d.listing,363573,rrfs.t07z.proflr.tm00.bufr_d.listing,363573,0,0.0
799,rrfs.t02z.eshrs3.tm00.bufr_d,1298600,rrfs.t02z.eshrs3.tm00.bufr_d,1298600,0,0.0
800,rrfs.t02z.aircar.tm00.bufr_d.nr,22760,rrfs.t02z.aircar.tm00.bufr_d.nr,22760,0,0.0
801,rrfs.t13z.bufr_dumplist.tm00,74435,rrfs.t13z.bufr_dumplist.tm00,74435,0,0.0
802,rrfs.t00z.sgesprep_pathname.tm00,73,rrfs.t00z.sgesprep_pathname.tm00,73,0,0.0
803,rrfs.t11z.rassda.tm00.bufr_d,33032,rrfs.t11z.rassda.tm00.bufr_d,33032,0,0.0
804,rrfs.t19z.proflr.tm00.bufr_d,61448,rrfs.t19z.proflr.tm00.bufr_d,61448,0,0.0
805,rrfs.t23z.acqc_lst.tm00,212989,rrfs.t23z.acqc_lst.tm00,212989,0,0.0
806,rrfs.t15z.esamua.tm00.bufr_d,530328,rrfs.t15z.esamua.tm00.bufr_d,530328,0,0.0
807,rrfs.t19z.ascatt.tm00.bufr_d,1415816,rrfs.t19z.ascatt.tm00.bufr_d,1415816,0,0.0
808,rrfs.t18z.tideg.tm00.bufr_d,77168,rrfs.t18z.tideg.tm00.bufr_d,77168,0,0.0
809,rrfs.t06z.vadwnd.tm00.bufr_d.listing,6512463,rrfs.t06z.vadwnd.tm00.bufr_d.listing,6512463,0,0.0
810,rrfs.t14z.esmhs.tm00.bufr_d,3900640,rrfs.t14z.esmhs.tm00.bufr_d,3900640,0,0.0
811,rrfs.t13z.prepbufr.tm00.nr,6117272,rrfs.t13z.prepbufr.tm00.nr,6117272,0,0.0
812,rrfs.t07z.lghtng.tm00.bufr_d,2694400,rrfs.t07z.lghtng.tm00.bufr_d,2694400,0,0.0
813,rrfs.t11z.acqc_inc.tm00,53011,rrfs.t11z.acqc_inc.tm00,53011,0,0.0
814,rrfs.t09z.ascatt.tm00.bufr_d,1056408,rrfs.t09z.ascatt.tm00.bufr_d,1056408,0,0.0
815,rrfs.t21z.acqc_lst.tm00,197665,rrfs.t21z.acqc_lst.tm00,197665,0,0.0
816,rrfs.t07z.lgycld.tm00.bufr_d,58582064,rrfs.t07z.lgycld.tm00.bufr_d,58582064,0,0.0
817,rrfs.t15z.rassda.tm00.bufr_d.listing,21879,rrfs.t15z.rassda.tm00.bufr_d.listing,21879,0,0.0
818,rrfs.t13z.adpupa.tm00.bufr_d,640544,rrfs.t13z.adpupa.tm00.bufr_d,640544,0,0.0
819,rrfs.t10z.rassda.tm00.bufr_d.listing,13545,rrfs.t10z.rassda.tm00.bufr_d.listing,13545,0,0.0
820,rrfs.t20z.msonet.tm00.bufr_d.nr,35688,rrfs.t20z.msonet.tm00.bufr_d.nr,35688,0,0.0
821,rrfs.t11z.uprair.tm00.bufr_d,297088,rrfs.t11z.uprair.tm00.bufr_d,297088,0,0.0
822,where_t19z_rrfs_dump_post_ran,45,where_t19z_rrfs_dump_post_ran,45,0,0.0
823,rrfs.t20z.airsev.tm00.bufr_d,0,rrfs.t20z.airsev.tm00.bufr_d,0,0,
824,rrfs.t06z.sgesprep.tm00,6808432865,rrfs.t06z.sgesprep.tm00,6808432865,0,0.0
825,rrfs.t04z.gsrcsr.tm00.bufr_d,19673176,rrfs.t04z.gsrcsr.tm00.bufr_d,19673176,0,0.0
826,rrfs.t00z.adpsfc.tm00.bufr_d.listing,4673782,rrfs.t00z.adpsfc.tm00.bufr_d.listing,4673782,0,0.0
827,rrfs.t15z.sfcshp.tm00.bufr_d.listing,1231082,rrfs.t15z.sfcshp.tm00.bufr_d.listing,1231082,0,0.0
828,rrfs.t00z.gsrasr.tm00.bufr_d,91535536,rrfs.t00z.gsrasr.tm00.bufr_d,91535536,0,0.0
829,rrfs.t01z.prepbufr.tm00.nr,7270600,rrfs.t01z.prepbufr.tm00.nr,7270600,0,0.0
830,rrfs.t05z.prepbufr.acft_profiles_sfc.tm00,1023200,rrfs.t05z.prepbufr.acft_profiles_sfc.tm00,1023200,0,0.0
831,rrfs.t08z.aircar.tm00.bufr_d.listing,6980882,rrfs.t08z.aircar.tm00.bufr_d.listing,6980882,0,0.0
832,rrfs.t04z.lghtng.tm00.bufr_d,3028032,rrfs.t04z.lghtng.tm00.bufr_d,3028032,0,0.0
833,rrfs.t08z.sfcshp.tm00.bufr_d.listing,1358930,rrfs.t08z.sfcshp.tm00.bufr_d.listing,1358930,0,0.0
834,rrfs.t23z.imssnow.grib2,9818711,rrfs.t23z.imssnow.grib2,9818711,0,0.0
835,where_t20z_rrfs_prep_post_ran,45,where_t20z_rrfs_prep_post_ran,45,0,0.0
836,rrfs.t03z.rassda.tm00.bufr_d,33184,rrfs.t03z.rassda.tm00.bufr_d,33184,0,0.0
837,rrfs.t13z.msonet.tm00.bufr_d.nr,35688,rrfs.t13z.msonet.tm00.bufr_d.nr,35688,0,0.0
838,rrfs.t09z.imssnow,19958468,rrfs.t09z.imssnow,19958468,0,0.0
839,rrfs.t09z.rassda.tm00.bufr_d.listing,17231,rrfs.t09z.rassda.tm00.bufr_d.listing,17231,0,0.0
840,rrfs.t04z.ascatw.tm00.bufr_d,183328,rrfs.t04z.ascatw.tm00.bufr_d,183328,0,0.0
841,rrfs.t20z.cqcvad.birdqc.tm00,14943,rrfs.t20z.cqcvad.birdqc.tm00,14943,0,0.0
842,rrfs.t11z.adpsfc.tm00.bufr_d.listing,4242555,rrfs.t11z.adpsfc.tm00.bufr_d.listing,4242555,0,0.0
843,rrfs.t17z.bufr_dumplist.tm00,74435,rrfs.t17z.bufr_dumplist.tm00,74435,0,0.0
844,rrfs.t14z.subpfl.tm00.bufr_d,78424,rrfs.t14z.subpfl.tm00.bufr_d,78424,0,0.0
845,rrfs.t02z.imssnow.grib2,9816830,rrfs.t02z.imssnow.grib2,9816830,0,0.0
846,rrfs.t21z.airsev.tm00.bufr_d,0,rrfs.t21z.airsev.tm00.bufr_d,0,0,
847,where_t23z_rrfs_prep_post_ran,45,where_t23z_rrfs_prep_post_ran,45,0,0.0
848,rrfs.t18z.cqc_radcor.tm00,10219,rrfs.t18z.cqc_radcor.tm00,10219,0,0.0
849,rrfs.t08z.acqc_inc.tm00,45250,rrfs.t08z.acqc_inc.tm00,45250,0,0.0
850,rrfs.t07z.cqc_sdm.tm00,19621,rrfs.t07z.cqc_sdm.tm00,19621,0,0.0
851,rrfs.t19z.prepbufr.acft_profiles_sfc.tm00,1522376,rrfs.t19z.prepbufr.acft_profiles_sfc.tm00,1522376,0,0.0
852,rrfs.t14z.crisf4.tm00.bufr_d,138236832,rrfs.t14z.crisf4.tm00.bufr_d,138236832,0,0.0
853,rrfs.t05z.cqcvad.birdqc.tm00,22565,rrfs.t05z.cqcvad.birdqc.tm00,22565,0,0.0
854,rrfs.t09z.nexrad.tm00.bufr_d,691713368,rrfs.t09z.nexrad.tm00.bufr_d,691713368,0,0.0
855,rrfs.t12z.aircft.tm00.bufr_d.listing,4807275,rrfs.t12z.aircft.tm00.bufr_d.listing,4807275,0,0.0
856,rrfs.t04z.lgycld.tm00.bufr_d,59071640,rrfs.t04z.lgycld.tm00.bufr_d,59071640,0,0.0
857,rrfs.t12z.gpsipw.tm00.bufr_d,173632,rrfs.t12z.gpsipw.tm00.bufr_d,173632,0,0.0
858,rrfs.t07z.sevasr.tm00.bufr_d,1389464,rrfs.t07z.sevasr.tm00.bufr_d,1389464,0,0.0
859,rrfs.t17z.prepbufr_pre-qc.tm00.nr,5456328,rrfs.t17z.prepbufr_pre-qc.tm00.nr,5456328,0,0.0
860,rrfs.t00z.lgycld.tm00.bufr_d,58823352,rrfs.t00z.lgycld.tm00.bufr_d,58823352,0,0.0
861,rrfs.t01z.snocvr.tm00.bufr_d,869568,rrfs.t01z.snocvr.tm00.bufr_d,869568,0,0.0
862,where_t11z_rrfs_prep_post_ran,45,where_t11z_rrfs_prep_post_ran,45,0,0.0
863,rrfs.t15z.cqcvad.birdqc.tm00,14428,rrfs.t15z.cqcvad.birdqc.tm00,14428,0,0.0
864,rrfs.t22z.vadwnd.tm00.bufr_d.listing,3574814,rrfs.t22z.vadwnd.tm00.bufr_d.listing,3574814,0,0.0
865,rrfs.t05z.rassda.tm00.bufr_d.listing,10907,rrfs.t05z.rassda.tm00.bufr_d.listing,10907,0,0.0
866,rrfs.t14z.prepbufr_pre-qc.tm00.nr,5763568,rrfs.t14z.prepbufr_pre-qc.tm00.nr,5763568,0,0.0
867,rrfs.t07z.imssnow,19958468,rrfs.t07z.imssnow,19958468,0,0.0
868,rrfs.t17z.acqc_grc.tm00,22742,rrfs.t17z.acqc_grc.tm00,22742,0,0.0
869,rrfs.t09z.esamua.tm00.bufr_d,656296,rrfs.t09z.esamua.tm00.bufr_d,656296,0,0.0
870,rrfs.t02z.prepbufr_pre-qc.tm00,57094696,rrfs.t02z.prepbufr_pre-qc.tm00,57094696,0,0.0
871,rrfs.t15z.prepbufr.acft_profiles.tm00,2182160,rrfs.t15z.prepbufr.acft_profiles.tm00,2182160,0,0.0
872,rrfs.t13z.imssnow.grib2,9816830,rrfs.t13z.imssnow.grib2,9816830,0,0.0
873,obsproc_version_for_t17z_rrfs_prep_run,24,obsproc_version_for_t17z_rrfs_prep_run,24,0,0.0
874,rrfs.t12z.acqc_log.tm00,16415459,rrfs.t12z.acqc_log.tm00,16415459,0,0.0
875,where_t23z_rrfs_prep_ran,42,where_t23z_rrfs_prep_ran,42,0,0.0
876,rrfs.t06z.lghtng.tm00.bufr_d,2819480,rrfs.t06z.lghtng.tm00.bufr_d,2819480,0,0.0
877,rrfs.t13z.adpsfc.tm00.bufr_d.listing,4208599,rrfs.t13z.adpsfc.tm00.bufr_d.listing,4208599,0,0.0
878,rrfs.t15z.lgycld.tm00.bufr_d,59078976,rrfs.t15z.lgycld.tm00.bufr_d,59078976,0,0.0
879,rrfs.t21z.crisf4.tm00.bufr_d,112381584,rrfs.t21z.crisf4.tm00.bufr_d,112381584,0,0.0
880,rrfs.t01z.eshrs3.tm00.bufr_d,1587184,rrfs.t01z.eshrs3.tm00.bufr_d,1587184,0,0.0
881,rrfs.t20z.cqc_stnlst.tm00,0,rrfs.t20z.cqc_stnlst.tm00,0,0,
882,rrfs.t07z.sfcshp.tm00.bufr_d,772688,rrfs.t07z.sfcshp.tm00.bufr_d,772688,0,0.0
883,rrfs.t05z.ascatw.tm00.bufr_d,163120,rrfs.t05z.ascatw.tm00.bufr_d,163120,0,0.0
884,rrfs.t06z.airsev.tm00.bufr_d,0,rrfs.t06z.airsev.tm00.bufr_d,0,0,
885,rrfs.t16z.acqc_log.tm00,22384220,rrfs.t16z.acqc_log.tm00,22384220,0,0.0
886,rrfs.t21z.ssmisu.tm00.bufr_d,3080600,rrfs.t21z.ssmisu.tm00.bufr_d,3080600,0,0.0
887,rrfs.t07z.acqc_ord.tm00,107512,rrfs.t07z.acqc_ord.tm00,107512,0,0.0
888,rrfs.t11z.aircar.tm00.bufr_d.listing,7765138,rrfs.t11z.aircar.tm00.bufr_d.listing,7765138,0,0.0
889,rrfs.t00z.aircft.tm00.bufr_d,2084784,rrfs.t00z.aircft.tm00.bufr_d,2084784,0,0.0
890,rrfs.t22z.aircar.tm00.bufr_d,10485192,rrfs.t22z.aircar.tm00.bufr_d,10485192,0,0.0
891,rrfs.t10z.adpsfc.tm00.bufr_d.nr,1538416,rrfs.t10z.adpsfc.tm00.bufr_d.nr,1538416,0,0.0
892,rrfs.t19z.gpsipw.tm00.bufr_d.nr,712232,rrfs.t19z.gpsipw.tm00.bufr_d.nr,712232,0,0.0
893,rrfs.t23z.crisf4.tm00.bufr_d,109033680,rrfs.t23z.crisf4.tm00.bufr_d,109033680,0,0.0
894,rrfs.t00z.subpfl.tm00.bufr_d,127056,rrfs.t00z.subpfl.tm00.bufr_d,127056,0,0.0
895,rrfs.t08z.satwnd.tm00.bufr_d.listing,11996215,rrfs.t08z.satwnd.tm00.bufr_d.listing,11996215,0,0.0
896,rrfs.t19z.prepbufr.tm00.nr,5734048,rrfs.t19z.prepbufr.tm00.nr,5734048,0,0.0
897,rrfs.t15z.adpsfc.tm00.bufr_d.nr,1579520,rrfs.t15z.adpsfc.tm00.bufr_d.nr,1579520,0,0.0
898,rrfs.t17z.vadwnd.tm00.bufr_d.listing,2978507,rrfs.t17z.vadwnd.tm00.bufr_d.listing,2978507,0,0.0
899,rrfs.t08z.mtiasi.tm00.bufr_d,60306608,rrfs.t08z.mtiasi.tm00.bufr_d,60306608,0,0.0
900,rrfs.t05z.acqc_grc.tm00,3638,rrfs.t05z.acqc_grc.tm00,3638,0,0.0
901,rrfs.t16z.acqc_spk.tm00,464,rrfs.t16z.acqc_spk.tm00,464,0,0.0
902,rrfs.t04z.bufr_dumplist.tm00,74435,rrfs.t04z.bufr_dumplist.tm00,74435,0,0.0
903,rrfs.t21z.subpfl.tm00.bufr_d,61480,rrfs.t21z.subpfl.tm00.bufr_d,61480,0,0.0
904,rrfs.t15z.msonet.tm00.bufr_d.nr,35688,rrfs.t15z.msonet.tm00.bufr_d.nr,35688,0,0.0
905,rrfs.t00z.acqc_spk.tm00,3450,rrfs.t00z.acqc_spk.tm00,3450,0,0.0
906,rrfs.t08z.msonet.tm00.bufr_d.nr,35688,rrfs.t08z.msonet.tm00.bufr_d.nr,35688,0,0.0
907,rrfs.t07z.vadwnd.tm00.bufr_d,723656,rrfs.t07z.vadwnd.tm00.bufr_d,723656,0,0.0
908,rrfs.t03z.acqc_grc.tm00,6026,rrfs.t03z.acqc_grc.tm00,6026,0,0.0
909,rrfs.t19z.ascatw.tm00.bufr_d.listing,1856924,rrfs.t19z.ascatw.tm00.bufr_d.listing,1856924,0,0.0
910,rrfs.t10z.1bmhs.tm00.bufr_d,3530880,rrfs.t10z.1bmhs.tm00.bufr_d,3530880,0,0.0
911,rrfs.t08z.acqc_spk.tm00,464,rrfs.t08z.acqc_spk.tm00,464,0,0.0
912,rrfs.t06z.prepbufr_pre-qc.tm00,51156008,rrfs.t06z.prepbufr_pre-qc.tm00,51156008,0,0.0
913,rrfs.t00z.adpupa.tm00.bufr_d,587792,rrfs.t00z.adpupa.tm00.bufr_d,587792,0,0.0
914,rrfs.t01z.saphir.tm00.bufr_d.nr,0,rrfs.t01z.saphir.tm00.bufr_d.nr,0,0,
915,rrfs.t20z.saphir.tm00.bufr_d.nr,0,rrfs.t20z.saphir.tm00.bufr_d.nr,0,0,
916,rrfs.t08z.acqc_lst.tm00,208611,rrfs.t08z.acqc_lst.tm00,208611,0,0.0
917,rrfs.t17z.acqc_log.tm00,22870128,rrfs.t17z.acqc_log.tm00,22870128,0,0.0
918,obsproc_version_for_t05z_rrfs_dump_run,124,obsproc_version_for_t05z_rrfs_dump_run,124,0,0.0
919,where_t23z_rrfs_dump_post_ran,45,where_t23z_rrfs_dump_post_ran,45,0,0.0
920,rrfs.t19z.prepbufr_pre-qc.tm00,56162896,rrfs.t19z.prepbufr_pre-qc.tm00,56162896,0,0.0
921,rrfs.t18z.acqc_lst.tm00,281245,rrfs.t18z.acqc_lst.tm00,281245,0,0.0
922,rrfs.t01z.atmsdb.tm00.bufr_d,13388288,rrfs.t01z.atmsdb.tm00.bufr_d,13388288,0,0.0
923,rrfs.t23z.satwnd.tm00.bufr_d.listing,28831204,rrfs.t23z.satwnd.tm00.bufr_d.listing,28831204,0,0.0
924,where_t14z_rrfs_dump_ran,45,where_t14z_rrfs_dump_ran,45,0,0.0
925,rrfs.t03z.crsfdb.tm00.bufr_d,35562872,rrfs.t03z.crsfdb.tm00.bufr_d,35562872,0,0.0
926,rrfs.t10z.sfcshp.tm00.bufr_d,756296,rrfs.t10z.sfcshp.tm00.bufr_d,756296,0,0.0
927,rrfs.t20z.acqc_grc.tm00,21150,rrfs.t20z.acqc_grc.tm00,21150,0,0.0
928,rrfs.t08z.prepbufr_pre-qc.tm00,46746576,rrfs.t08z.prepbufr_pre-qc.tm00,46746576,0,0.0
929,rrfs.t09z.prepbufr.tm00,39164296,rrfs.t09z.prepbufr.tm00,39164296,0,0.0
930,rrfs.t11z.crisf4.tm00.bufr_d,90540040,rrfs.t11z.crisf4.tm00.bufr_d,90540040,0,0.0
931,rrfs.t07z.imssnow.grib2,9816830,rrfs.t07z.imssnow.grib2,9816830,0,0.0
932,obsproc_version_for_t11z_rrfs_dump_post_run,44,obsproc_version_for_t11z_rrfs_dump_post_run,44,0,0.0
933,rrfs.t19z.lgycld.tm00.bufr_d,58892376,rrfs.t19z.lgycld.tm00.bufr_d,58892376,0,0.0
934,rrfs.t09z.adpupa.tm00.bufr_d,0,rrfs.t09z.adpupa.tm00.bufr_d,0,0,
935,rrfs.t18z.esmhs.tm00.bufr_d,3794680,rrfs.t18z.esmhs.tm00.bufr_d,3794680,0,0.0
936,rrfs.t22z.airsev.tm00.bufr_d,0,rrfs.t22z.airsev.tm00.bufr_d,0,0,
937,rrfs.t13z.cqcvad.birdqc.tm00,14840,rrfs.t13z.cqcvad.birdqc.tm00,14840,0,0.0
938,rrfs.t05z.msonet.tm00.bufr_d.listing,57891037,rrfs.t05z.msonet.tm00.bufr_d.listing,57891037,0,0.0
939,rrfs.t12z.esiasi.tm00.bufr_d,166613920,rrfs.t12z.esiasi.tm00.bufr_d,166613920,0,0.0
940,rrfs.t20z.gpsro.tm00.bufr_d,1491344,rrfs.t20z.gpsro.tm00.bufr_d,1491344,0,0.0
941,rrfs.t21z.gpsipw.tm00.bufr_d,115720,rrfs.t21z.gpsipw.tm00.bufr_d,115720,0,0.0
942,rrfs.t19z.acqc_lst.tm00,232689,rrfs.t19z.acqc_lst.tm00,232689,0,0.0
943,rrfs.t16z.sfcshp.tm00.bufr_d,760992,rrfs.t16z.sfcshp.tm00.bufr_d,760992,0,0.0
944,rrfs.t09z.airsev.tm00.bufr_d,0,rrfs.t09z.airsev.tm00.bufr_d,0,0,
945,rrfs.t13z.lghtng.tm00.bufr_d,1328040,rrfs.t13z.lghtng.tm00.bufr_d,1328040,0,0.0
946,rrfs.t17z.sevasr.tm00.bufr_d,1402656,rrfs.t17z.sevasr.tm00.bufr_d,1402656,0,0.0
947,rrfs.t05z.rassda.tm00.bufr_d,32936,rrfs.t05z.rassda.tm00.bufr_d,32936,0,0.0
948,rrfs.t10z.acqc_merged_sorted.tm00,3726092,rrfs.t10z.acqc_merged_sorted.tm00,3726092,0,0.0
949,rrfs.t22z.ascatt.tm00.bufr_d,2433880,rrfs.t22z.ascatt.tm00.bufr_d,2433880,0,0.0
950,obsproc_version_for_t22z_rrfs_prep_post_run,24,obsproc_version_for_t22z_rrfs_prep_post_run,24,0,0.0
951,rrfs.t02z.vadwnd.tm00.bufr_d.listing,5518348,rrfs.t02z.vadwnd.tm00.bufr_d.listing,5518348,0,0.0
952,rrfs.t14z.aircar.tm00.bufr_d,8140272,rrfs.t14z.aircar.tm00.bufr_d,8140272,0,0.0
953,rrfs.t08z.cqc_stncnt.tm00,528,rrfs.t08z.cqc_stncnt.tm00,528,0,0.0
954,rrfs.t08z.acqc_stk.tm00,1089400,rrfs.t08z.acqc_stk.tm00,1089400,0,0.0
955,rrfs.t17z.adpupa.tm00.bufr_d.listing,14314,rrfs.t17z.adpupa.tm00.bufr_d.listing,14314,0,0.0
956,rrfs.t02z.adpsfc.tm00.bufr_d,1586872,rrfs.t02z.adpsfc.tm00.bufr_d,1586872,0,0.0
957,rrfs.t09z.gsrcsr.tm00.bufr_d,18612408,rrfs.t09z.gsrcsr.tm00.bufr_d,18612408,0,0.0
958,rrfs.t17z.prepbufr_pre-qc.tm00,55613872,rrfs.t17z.prepbufr_pre-qc.tm00,55613872,0,0.0
959,rrfs.t22z.aircar.tm00.bufr_d.nr,22760,rrfs.t22z.aircar.tm00.bufr_d.nr,22760,0,0.0
960,rrfs.t19z.msonet.tm00.bufr_d,26179744,rrfs.t19z.msonet.tm00.bufr_d,26179744,0,0.0
961,rrfs.t22z.acqc_inv.tm00,64811,rrfs.t22z.acqc_inv.tm00,64811,0,0.0
962,where_t07z_rrfs_dump_ran,45,where_t07z_rrfs_dump_ran,45,0,0.0
963,rrfs.t11z.saldrn.tm00.bufr_d,52696,rrfs.t11z.saldrn.tm00.bufr_d,52696,0,0.0
964,rrfs.t08z.aircft.tm00.bufr_d.nr,926424,rrfs.t08z.aircft.tm00.bufr_d.nr,926424,0,0.0
965,rrfs.t09z.wndtwr.tm00.bufr_d,0,rrfs.t09z.wndtwr.tm00.bufr_d,0,0,
966,obsproc_version_for_t08z_rrfs_prep_run,24,obsproc_version_for_t08z_rrfs_prep_run,24,0,0.0
967,rrfs.t21z.imssnow,19958468,rrfs.t21z.imssnow,19958468,0,0.0
968,rrfs.t22z.sgesprep_pathname.tm00,73,rrfs.t22z.sgesprep_pathname.tm00,73,0,0.0
969,rrfs.t02z.imssnow,19958468,rrfs.t02z.imssnow,19958468,0,0.0
970,rrfs.t14z.gmi1cr.tm00.bufr_d,24350088,rrfs.t14z.gmi1cr.tm00.bufr_d,24350088,0,0.0
971,rrfs.t00z.aircar.tm00.bufr_d.nr,22760,rrfs.t00z.aircar.tm00.bufr_d.nr,22760,0,0.0
972,where_t03z_rrfs_dump_post_ran,45,where_t03z_rrfs_dump_post_ran,45,0,0.0
973,rrfs.t07z.acqc_merged.prof_sorted.tm00,2118655,rrfs.t07z.acqc_merged.prof_sorted.tm00,2118655,0,0.0
974,rrfs.t13z.gpsro.tm00.bufr_d,1422776,rrfs.t13z.gpsro.tm00.bufr_d,1422776,0,0.0
975,rrfs.t01z.osbuv8.tm00.bufr_d,0,rrfs.t01z.osbuv8.tm00.bufr_d,0,0,
976,rrfs.t12z.proflr.tm00.bufr_d,68120,rrfs.t12z.proflr.tm00.bufr_d,68120,0,0.0
977,rrfs.t05z.acqc_log.tm00,19529039,rrfs.t05z.acqc_log.tm00,19529039,0,0.0
978,rrfs.t23z.subpfl.tm00.bufr_d,74088,rrfs.t23z.subpfl.tm00.bufr_d,74088,0,0.0
979,rrfs.t23z.msone1.tm00.bufr_d,6238440,rrfs.t23z.msone1.tm00.bufr_d,6238440,0,0.0
980,rrfs.t22z.ascatw.tm00.bufr_d,771248,rrfs.t22z.ascatw.tm00.bufr_d,771248,0,0.0
981,rrfs.t01z.aircft.tm00.bufr_d.nr,461144,rrfs.t01z.aircft.tm00.bufr_d.nr,461144,0,0.0
982,rrfs.t07z.vadwnd.tm00.bufr_d.listing,6281762,rrfs.t07z.vadwnd.tm00.bufr_d.listing,6281762,0,0.0
983,rrfs.t16z.adpupa.tm00.bufr_d.listing,13300,rrfs.t16z.adpupa.tm00.bufr_d.listing,13300,0,0.0
984,rrfs.t07z.satwhr.tm00.bufr_d,7156408,rrfs.t07z.satwhr.tm00.bufr_d,7156408,0,0.0
985,rrfs.t07z.cqc_radcor.tm00,8954,rrfs.t07z.cqc_radcor.tm00,8954,0,0.0
986,rrfs.t01z.satwnd.tm00.bufr_d,12599072,rrfs.t01z.satwnd.tm00.bufr_d,12599072,0,0.0
987,rrfs.t00z.wndtwr.tm00.bufr_d,0,rrfs.t00z.wndtwr.tm00.bufr_d,0,0,
988,rrfs.t03z.acqc_inc.tm00,180172,rrfs.t03z.acqc_inc.tm00,180172,0,0.0
989,rrfs.t01z.tideg.tm00.bufr_d,77168,rrfs.t01z.tideg.tm00.bufr_d,77168,0,0.0
990,rrfs.t23z.nexrad.tm00.bufr_d,617457848,rrfs.t23z.nexrad.tm00.bufr_d,617457848,0,0.0
991,rrfs.t19z.sevasr.tm00.bufr_d,1387600,rrfs.t19z.sevasr.tm00.bufr_d,1387600,0,0.0
992,rrfs.t16z.aircft.tm00.bufr_d,2454720,rrfs.t16z.aircft.tm00.bufr_d,2454720,0,0.0
993,rrfs.t14z.acqc_inc.tm00,148730,rrfs.t14z.acqc_inc.tm00,148730,0,0.0
994,obsproc_version_for_t17z_rrfs_dump_run,124,obsproc_version_for_t17z_rrfs_dump_run,124,0,0.0
995,rrfs.t17z.rassda.tm00.bufr_d.listing,22158,rrfs.t17z.rassda.tm00.bufr_d.listing,22158,0,0.0
996,rrfs.t13z.sfcshp.tm00.bufr_d,774376,rrfs.t13z.sfcshp.tm00.bufr_d,774376,0,0.0
997,rrfs.t03z.esatms.tm00.bufr_d,13125904,rrfs.t03z.esatms.tm00.bufr_d,13125904,0,0.0
998,rrfs.t18z.cqc_stnlst.tm00,11376,rrfs.t18z.cqc_stnlst.tm00,11376,0,0.0
999,rrfs.t12z.gsrcsr.tm00.bufr_d,26965736,rrfs.t12z.gsrcsr.tm00.bufr_d,26965736,0,0.0
1000,rrfs.t13z.satwnd.tm00.bufr_d.listing,15554756,rrfs.t13z.satwnd.tm00.bufr_d.listing,15554756,0,0.0
1001,rrfs.t23z.lghtng.tm00.bufr_d.nr,7112,rrfs.t23z.lghtng.tm00.bufr_d.nr,7112,0,0.0
1002,rrfs.t19z.satwnd.tm00.bufr_d,17294808,rrfs.t19z.satwnd.tm00.bufr_d,17294808,0,0.0
1003,rrfs.t04z.msone1.tm00.bufr_d,6160264,rrfs.t04z.msone1.tm00.bufr_d,6160264,0,0.0
1004,rrfs.t06z.gpsro.tm00.bufr_d.nr,1693944,rrfs.t06z.gpsro.tm00.bufr_d.nr,1693944,0,0.0
1005,rrfs.t22z.satwhr.tm00.bufr_d,27202952,rrfs.t22z.satwhr.tm00.bufr_d,27202952,0,0.0
1006,rrfs.t02z.sfcshp.tm00.bufr_d.listing,1363978,rrfs.t02z.sfcshp.tm00.bufr_d.listing,1363978,0,0.0
